Rank,FinalWorth,PersonName,Source,Industries,CountryOfCitizenship,Gender,BirthDate,LastName,WealthList,EstWorthPrev,FamilyList
727,4090.345,Nick Caporella,Beverages,['Food & Beverage'],United States,M,-1071792000000.0,Caporella,False,4073.90575,False
732,4069.2,Dan Snyder,Washington Commanders,['Sports'],United States,M,-161136000000.0,Snyder,False,4069.2,False
704,4176.465,Jian Yao,Medical devices,['Healthcare'],,F,,Jian,False,4062.2353,False
734,4058.0,Tim Sweeney,Video games,['Media & Entertainment'],United States,M,29894400000.0,Sweeney,False,4058.0,False
740,4000.224,Zhu Yan & family,Real estate,['Real Estate'],China,F,31536000000.0,Zhu,False,4051.2,False
733,4059.952,Antti Herlin,"Elevators, escalators",['Manufacturing'],Finland,M,-414374400000.0,Herlin,False,4044.880619,False
731,4077.463,Michael Xie,Cybersecurity ,['Technology'],United States,M,-27216000000.0,Xie,False,4043.550534,False
726,4106.372,Willy Michel,Medical devices,['Healthcare'],Switzerland,M,-725846400000.0,Michel,False,4039.977558,False
708,4154.034,Daniel D'Aniello,Private equity,['Finance & Investments'],United States,M,-735264000000.0,D'Aniello,False,4037.37886,False
735,4036.647,Donald Sterling,Real estate,['Real Estate'],United States,M,-1126137600000.0,Sterling,False,4036.647345,False
738,4012.651,Arkady Rotenberg,"Construction, pipes, banking",['Construction & Engineering'],Russia,M,-569548800000.0,Rotenberg,False,4012.651052,False
744,3985.747,Vivek Jain,Chemicals,['Manufacturing'],India,M,-452563200000.0,Jain,False,4002.072035,False
743,3986.972,Lai Meisong,Package delivery,['Logistics'],China,M,28857600000.0,Lai,False,3996.4275,False
741,3995.4,Marian Ilitch,Little Caesars Pizza,['Food & Beverage'],United States,F,-1167091200000.0,Ilitch,False,3995.4,False
742,3994.229,Shaul Shani,Telecom,['Telecom'],Israel,M,-473385600000.0,Shani,False,3994.77724,False
728,4089.385,Xue Min,Healthcare,['Healthcare'],China,M,-410227200000.0,Xue,False,3983.424042,False
755,3930.142,Cai Kui,Real estate,['Real Estate'],China,M,-220924800000.0,Cai,False,3980.073057,False
770,3857.393,Lim Hariyanto Wijaya Sarwono,"Palm oil, nickel mining",['Metals & Mining'],Indonesia,M,-1299110400000.0,Lim,False,3979.066393,False
749,3970.0,Torbjorn Tornqvist,Oil trading,['Energy'],Sweden,M,-509587200000.0,Tornqvist,False,3970.0,False
751,3962.539,Jian Jun,Biomedical products,['Healthcare'],China,F,-194659200000.0,Jian,False,3968.988891,False
750,3967.687,Wang Junlin & family,Liquor,['Food & Beverage'],China,M,-231465600000.0,Wang,False,3967.686767,False
737,4018.477,Lee Boo-jin,Samsung,['Technology'],South Korea,F,24019200000.0,Lee,False,3951.647256,False
730,4080.714,Daniel Ek,Spotify,['Technology'],Sweden,M,414633600000.0,Ek,False,3946.017949,False
762,3895.247,Patrick Drahi,Telecom,['Telecom'],France,M,-200966400000.0,Drahi,False,3940.612083,False
753,3944.429,Jiang Bin,Acoustic components,['Technology'],China,M,-103939200000.0,Jiang,False,3935.823414,False
754,3931.625,Tsai Hong-tu,Finance,['Finance & Investments'],Taiwan,M,-549676800000.0,Tsai,False,3931.624845,False
757,3922.971,Roger Penske,Cars,['Automotive'],United States,M,-1037059200000.0,Penske,False,3928.94996,False
1068,2934.666,Evan Spiegel,Snapchat,['Technology'],United States,M,644457600000.0,Spiegel,False,3924.77095,False
752,3958.1,Li Zhenguo & family,Solar wafers and modules ,['Manufacturing'],China,M,-63158400000.0,Li,False,3924.551105,False
759,3905.727,Peter Spuhler,Train cars,['Manufacturing'],Switzerland,M,-326160000000.0,Spuhler,False,3907.998119,False
745,3976.233,Shamsheer Vayalil,Healthcare,['Healthcare'],India,M,221788800000.0,Vayalil,False,3906.743739,False
760,3903.02,Somurai Jaruphnit,Diversified,['Diversified'],Thailand,F,,Jaruphnit,False,3903.02,False
756,3928.238,Tse Ping & family,Pharmaceuticals,['Healthcare'],China,M,-567907200000.0,Tse,False,3898.356231,False
748,3973.864,Jeff T. Green,Digital advertising ,['Media & Entertainment'],United States,M,228528000000.0,Green,False,3892.0672,False
739,4003.087,Abdulla bin Ahmad Al Ghurair & family,Diversified,['Diversified'],United Arab Emirates,M,,Al Ghurair,False,3889.284006,False
763,3886.514,Alfred Oetker,Consumer goods,['Fashion & Retail'],Germany,M,-94694400000.0,Oetker,False,3886.514289,False
763,3886.514,Carl Ferdinand Oetker,Consumer goods,['Fashion & Retail'],Germany,M,86918400000.0,Oetker,False,3886.514289,False
763,3886.514,Julia Oetker,Consumer goods,['Fashion & Retail'],Germany,F,286156800000.0,Oetker,False,3886.514289,False
772,3852.415,Erik Selin,Real estate,['Real Estate'],Sweden,M,-83721600000.0,Selin,False,3885.047367,False
766,3881.017,Gail Miller,Car dealerships,['Automotive'],United States,F,-827366400000.0,Miller,False,3881.017,False
746,3974.484,Zhang Daocai,Valves,['Diversified'],China,M,-631152000000.0,Zhang,False,3880.885958,False
768,3868.765,Li Chunan,Solar wafers and modules,['Manufacturing'],China,M,-38707200000.0,Li,False,3864.979964,False
769,3864.552,Abhay Firodia,Automobiles,['Automotive'],India,M,-793843200000.0,Firodia,False,3855.790674,False
761,3900.575,James Clark,"Netscape, investments",['Technology'],United States,M,-813456000000.0,Clark,False,3849.667428,False
774,3848.948,Tsai Cheng-ta,Finance,['Finance & Investments'],Taiwan,M,-623376000000.0,Tsai,False,3848.947807,False
758,3909.115,Beatriz Davila de Santo Domingo,Beer,['Food & Beverage'],Colombia,F,-972691200000.0,Davila de Santo Domingo,False,3847.326675,False
775,3837.667,Luca Garavoglia,Spirits,['Food & Beverage'],Italy,M,-26611200000.0,Garavoglia,False,3842.029626,False
736,4025.703,Rajiv Jain,Finance,['Finance & Investments'],United States,M,-60912000000.0,Jain,False,3833.92464,False
767,3875.313,Djoko Susanto,Supermarkets,['Fashion & Retail'],Indonesia,M,-627782400000.0,Susanto,False,3832.05738,False
776,3818.104,Naguib Sawiris,Telecom,['Telecom'],Egypt,M,-490665600000.0,Sawiris,False,3818.104136,False
780,3806.633,Richard Schulze,Best Buy,['Fashion & Retail'],United States,M,-915062400000.0,Schulze,False,3807.53952,False
785,3787.037,Danielle Bellon & family,Food services,['Service'],France,F,-943488000000.0,Bellon,False,3804.738354,False
783,3791.41,Barry Sternlicht,Private equity,['Finance & Investments'],United States,M,-287020800000.0,Sternlicht,False,3798.380851,False
787,3782.789,Jin Baofang,Solar panels,['Energy'],China,M,-546998400000.0,Jin,False,3795.941211,False
779,3806.642,Akio Nitori,home furnishings,['Fashion & Retail'],Japan,M,-815011200000.0,Nitori,False,3790.056627,False
794,3751.972,Mary Alice Dorrance Malone,Campbell Soup,['Food & Beverage'],United States,F,-628300800000.0,Malone,False,3789.73224,False
790,3773.723,Thomas Siebel,Business software,['Technology'],United States,M,-539913600000.0,Siebel,False,3787.174204,False
777,3815.622,Brad Jacobs,Logistics,['Logistics'],United States,M,-426124800000.0,Jacobs,False,3786.85567,False
786,3785.45,Andre Koo Sr,Financial services,['Finance & Investments'],Taiwan,M,-82252800000.0,Koo,False,3785.449941,False
782,3796.584,Brunello Cucinelli & family,Fashion,['Fashion & Retail'],Italy,M,-515289600000.0,Cucinelli,False,3783.786742,False
799,3727.943,Ugur Sahin,Biotechnology,['Healthcare'],Germany,M,-135216000000.0,Sahin,False,3779.96091,False
788,3776.214,Chen Dongsheng,Insurance,['Finance & Investments'],China,M,-381369600000.0,Chen,False,3776.214104,False
789,3774.746,Yao Liangsong,Furniture,['Manufacturing'],China,M,-170985600000.0,Yao,False,3774.745623,False
781,3803.7,Pat Stryker,Medical equipment,['Healthcare'],United States,F,-433555200000.0,Stryker,False,3772.08774,False
792,3772.0,Jose E. Feliciano,Private equity,['Finance & Investments'],United States,M,107481600000.0,Feliciano,False,3772.0,False
771,3853.035,Takao Yasuda,retail,['Fashion & Retail'],Japan,M,-651801600000.0,Yasuda,False,3771.760825,False
793,3768.876,Joseph Grendys,Poultry processing,['Food & Beverage'],United States,M,-255139200000.0,Grendys,False,3768.876,False
791,3773.564,Sanjit Biswas,Sensor systems,['Technology'],United States,M,379641600000.0,Biswas,False,3760.82171,False
795,3751.5,Behdad Eghbali,Private equity,['Finance & Investments'],United States,M,200188800000.0,Eghbali,False,3751.5,False
798,3730.964,Stéphane Bancel,"Biotech, vaccines",['Healthcare'],France,M,80438400000.0,Bancel,False,3749.16798,False
773,3851.443,David Rubenstein,Private equity,['Finance & Investments'],United States,M,-643507200000.0,Rubenstein,False,3748.045504,False
796,3736.0,Anthony Pritzker,"Hotels, investments",['Service'],United States,M,-283478400000.0,Pritzker,False,3736.0,False
778,3815.245,Yu Renrong,Semiconductors,['Manufacturing'],China,M,-118454400000.0,Yu,False,3734.0151,False
1185,2639.491,Bobby Murphy,Snapchat,['Technology'],United States,M,585273600000.0,Murphy,False,3731.2988,False
784,3787.379,Tench Coxe,Venture capital,['Finance & Investments'],United States,M,-377568000000.0,Coxe,False,3730.673087,False
800,3721.227,H. Ross Perot Jr,Real estate,['Real Estate'],United States,M,-351907200000.0,Perot,False,3721.227091,False
804,3710.452,Pansy Ho,Casinos,['Gambling & Casinos'],Hong Kong,F,-231984000000.0,Ho,False,3711.75474,False
805,3704.87,Isak Andic & family,Fashion retail,['Fashion & Retail'],Spain,M,-511228800000.0,Andic,False,3704.870004,False
810,3679.231,Gustav Magnar Witzoe,Fish farming,['Food & Beverage'],Norway,M,735436800000.0,Witzoe,False,3700.554203,False
807,3688.971,Jacques D'Amours,Convenience stores,['Fashion & Retail'],Canada,M,-412300800000.0,D'Amours,False,3700.433437,False
808,3687.6,John Middleton,Tobacco,['Food & Beverage'],United States,M,-468201600000.0,Middleton,False,3687.6,False
809,3682.853,Hubert Burda,Publishing,['Media & Entertainment'],Germany,M,-943401600000.0,Burda,False,3682.853459,False
813,3672.872,Sid Bass,"Oil, investments",['Energy'],United States,M,-875145600000.0,Bass,False,3681.5435,False
811,3677.838,Alceu Elias Feldmann & family,Fertilizer,['Energy'],Brazil,M,-647049600000.0,Feldmann,False,3677.83762,False
801,3718.326,Lin Jianhua,Solar panel components,['Manufacturing'],China,M,-234144000000.0,Lin,False,3673.153444,False
814,3671.994,Bob Gaglardi,Hotels,['Real Estate'],Canada,M,-910915200000.0,Gaglardi,False,3671.994306,False
815,3671.648,Jay Paul,Real estate,['Real Estate'],United States,M,-709603200000.0,Paul,False,3671.647824,False
816,3669.0,Hayes Barnard,Fintech,['Finance & Investments'],United States,M,66960000000.0,Barnard,False,3669.0,False
803,3717.749,Robert Duggan,Pharmaceuticals,['Healthcare'],United States,M,-810345600000.0,Duggan,False,3667.51073,False
842,3594.713,Prasert Prasarttong-Osoth,"hospitals, airline",['Healthcare'],Thailand,M,-1160352000000.0,Prasarttong-Osoth,False,3666.516807,False
806,3701.293,Nicolas D'Ieteren,"Auto parts, distribution",['Automotive'],Belgium,M,166579200000.0,D'Ieteren,False,3663.280726,False
839,3600.848,Senapathy Gopalakrishnan,Software services,['Technology'],India,M,-465264000000.0,Gopalakrishnan,False,3661.644812,False
837,3603.0,Yakir Gabay,Real estate,['Real Estate'],Cyprus,M,-117417600000.0,Gabay,False,3649.689816,False
824,3645.21,Jon Yarbrough,Video games,['Gambling & Casinos'],United States,M,-399081600000.0,Yarbrough,False,3645.21,False
819,3658.221,Madhur Bajaj,Diversified,['Diversified'],India,M,-548121600000.0,Bajaj,False,3642.743315,False
819,3658.221,Niraj Bajaj,Diversified,['Diversified'],India,M,-480556800000.0,Bajaj,False,3642.743315,False
819,3658.221,Shekhar Bajaj,Diversified,['Diversified'],India,M,-680572800000.0,Bajaj,False,3642.743315,False
823,3650.143,John Bicket,Sensor systems,['Technology'],United States,M,322358400000.0,Bicket,False,3637.8931,False
797,3731.793,Charles Edelstenne,Aviation,['Manufacturing'],France,M,-1009670400000.0,Edelstenne,False,3630.363591,False
853,3550.757,Seo Jung-jin,Biotech,['Healthcare'],South Korea,M,-384739200000.0,Seo,False,3629.841078,False
827,3625.476,Bernard Broermann,Hospitals,['Healthcare'],Germany,M,-823996800000.0,Broermann,False,3625.475934,False
818,3662.824,Fan Hongwei,Petrochemicals,['Energy'],China,F,-94694400000.0,Fan,False,3624.020278,False
817,3666.33,Miao Hangen,"Textiles, petrochemicals",['Diversified'],China,M,-157766400000.0,Miao,False,3622.379625,False
831,3616.569,Antonio Del Valle Ruiz & family,Chemicals,['Manufacturing'],Mexico,M,-990489600000.0,Del Valle Ruiz,False,3618.750997,False
829,3618.0,Cliff Obrecht,Software,['Technology'],Australia,M,504576000000.0,Obrecht,False,3618.0,False
829,3618.0,Melanie Perkins,Software,['Technology'],Australia,F,547862400000.0,Perkins,False,3618.0,False
825,3637.509,Neil Shen,Venture capital,['Finance & Investments'],Hong Kong,M,-64540800000.0,Shen,False,3615.975739,False
833,3609.62,Steven Klinsky,Investments,['Finance & Investments'],United States,M,-428889600000.0,Klinsky,False,3610.577,False
834,3607.0,Bob Parsons,Web hosting,['Technology'],United States,M,-602640000000.0,Parsons,False,3607.0,False
835,3606.0,Ira Rennert,Investments,['Finance & Investments'],United States,M,-1123113600000.0,Rennert,False,3606.0,False
836,3604.8,Josh Kushner,Venture capital  ,['Finance & Investments'],United States,M,487382400000.0,Kushner,False,3604.8,False
840,3599.452,Maurizio Billi,Generic drugs,['Healthcare'],Brazil,M,-382147200000.0,Billi,False,3599.452345,False
841,3597.596,Daniel Och,Hedge funds,['Finance & Investments'],United States,M,-281750400000.0,Och,False,3597.598483,False
802,3717.898,Zhou Jianping,Fashion retail,['Fashion & Retail'],China,M,-302832000000.0,Zhou,False,3597.334924,False
832,3613.597,Jason Jiang,Advertising,['Media & Entertainment'],Singapore,M,94694400000.0,Jiang,False,3594.543299,False
826,3635.182,Masahiro Noda,software,['Technology'],Japan,M,-989539200000.0,Noda,False,3594.102684,False
822,3651.963,Lee Seo-hyun,Samsung,['Technology'],South Korea,F,117331200000.0,Lee,False,3590.597791,False
845,3585.782,Rodger Riney & family,Discount brokerage,['Finance & Investments'],United States,M,-757382400000.0,Riney,False,3585.782387,False
838,3601.61,J. Joe Ricketts & family,TD Ameritrade,['Finance & Investments'],United States,M,-898214400000.0,Ricketts,False,3584.93919,False
846,3580.24,Edwin Leong,Real estate,['Real Estate'],Hong Kong,M,-570499200000.0,Leong,False,3580.24,False
847,3580.0,Alan Howard,Hedge funds,['Finance & Investments'],United Kingdom,M,-199929600000.0,Howard,False,3580.0,False
844,3590.665,Masahiro Miki,shoes,['Fashion & Retail'],Japan,M,-455587200000.0,Miki,False,3579.181023,False
848,3572.024,Samuel Tak Lee,Real estate,['Real Estate'],Hong Kong,M,-969840000000.0,Lee,False,3572.024269,False
849,3565.613,Travis Kalanick,Uber ,['Technology'],United States,M,208137600000.0,Kalanick,False,3565.613,False
851,3561.354,Lawrence Stroll,Fashion investments,['Fashion & Retail'],Canada,M,-330652800000.0,Stroll,False,3564.788008,False
812,3677.144,William Conway Jr,Private equity,['Finance & Investments'],United States,M,-642124800000.0,Conway,False,3564.025504,False
850,3563.944,Sanjiv Goenka,Diversified,['Diversified'],India,M,-281577600000.0,Goenka,False,3563.836717,False
828,3619.946,Peter Gassner,Software,['Technology'],United States,M,-152928000000.0,Gassner,False,3562.79485,False
862,3523.334,Timur Turlov,Stock brokerage,['Finance & Investments'],Kazakhstan,M,563760000000.0,Turlov,False,3560.86195,False
857,3541.15,Stephen Smith,Finance and investments,['Finance & Investments'],Canada,M,-586483200000.0,Smith,False,3542.624447,False
861,3523.647,Bruce Flatt,Money management,['Finance & Investments'],Canada,M,-144720000000.0,Flatt,False,3542.443633,False
856,3542.0,Barry Zekelman,Steel,['Manufacturing'],Canada,M,-94521600000.0,Zekelman,False,3542.0,False
859,3534.146,Koon Poh Keong,Aluminum,['Manufacturing'],Malaysia,M,-274147200000.0,Koon,False,3541.836159,False
843,3591.947,Juan Domingo Beckmann Legorreta & family,Tequila,['Food & Beverage'],Mexico,M,-79056000000.0,Beckmann Legorreta,False,3539.244912,False
858,3538.0,Charles Zegar,Bloomberg LP,['Finance & Investments'],United States,M,-689212800000.0,Zegar,False,3538.0,False
854,3549.421,Hilton Schlosberg & family,Energy drinks,['Food & Beverage'],United Kingdom,M,-536457600000.0,Schlosberg,False,3536.137931,False
865,3512.665,Amos Hostetter Jr,Cable television,['Media & Entertainment'],United States,M,-1040428800000.0,Hostetter,False,3519.790493,False
855,3549.336,Venu Srinivasan,Two-wheelers,['Automotive'],India,M,-538272000000.0,Srinivasan,False,3519.584306,False
863,3516.183,Akira Mori & family,Real estate,['Real Estate'],Japan,M,-1056326400000.0,Mori,False,3516.18311,False
864,3515.211,John Coates,Online gambling,['Gambling & Casinos'],United Kingdom,M,518400000.0,Coates,False,3515.210666,False
860,3532.613,Jayshree Ullal,Computer networking,['Technology'],United States,F,-276652800000.0,Ullal,False,3510.79578,False
867,3498.819,Jiang Weiping & family,Chemicals,['Manufacturing'],China,M,-468288000000.0,Jiang,False,3507.521437,False
869,3490.74,Martua Sitorus,Palm oil,['Manufacturing'],Indonesia,M,-311472000000.0,Sitorus,False,3500.945695,False
889,3447.541,Yi Zheng,Software,['Technology'],China,M,24796800000.0,Yi,False,3498.310402,False
868,3493.754,Wim van der Leegte & family,Manufacturing,['Manufacturing'],Netherlands,M,-705628800000.0,van der Leegte,False,3493.75376,False
852,3559.461,Euisun Chung,Hyundai,['Automotive'],South Korea,M,25056000000.0,Chung,False,3491.522905,False
881,3468.97,Joesley Batista,Beef processing,['Food & Beverage'],Brazil,M,66096000000.0,Batista,False,3490.817751,False
881,3468.97,Wesley Batista,Beef packing,['Food & Beverage'],Brazil,M,92620800000.0,Batista,False,3490.817751,False
870,3486.22,Gurbachan Singh Dhingra,Paints,['Manufacturing'],India,M,-622684800000.0,Dhingra,False,3486.482734,False
